pid,ocr_text,ocr_raw_text_count
POST00005409,How to take | Garlic Breath away! | How to Get Rid of | GARLIC BREATH | and you're worried about garlic | breath | How to Get Rid of | GARLIC BREATH | How to Get Rid of | GARLIC BREATH,184
POST00005751,Who doesn't love a cold | room? | Who doesn't love a cold | room? | Who doesn't love a cold | room? | Who doesn't love a cold | room?,133
POST00004805,,0
POST00004575,,0
POST00004337,Y99AH | 23T2AT | COOD | IHE BE2ITHIME2IM TIE | DO | COOD | MMU2,63
POST00005019,Reipe | Erjoy Branies!,22
POST00004738,ade | MADE,10
POST00004959,POV: You study fashion design | in Italy | POV: You study fashion design | in Italy | POV: You study fashion design | in Italy | POV: You study fashion design | in Italy,169
POST00005041,61 | wardrobe | ideas | DanielaMeisner | Follow | view | Save | 1comment | PetraThisistplatsasistem? | 0:02 | 0:05 | UploadedbySaraGallegos | View | save,153
POST00005625,"MMIC | EDICINE | W Ml'Stop calling me cute"" | MGOBLUE.COM | @UMICHATHI | MIC | IGO | BIG. | MEDICINE | MMI | literally bro: | ""Stop calling me cute"" | literally bro: | ""Stop calling me cute"" | B1G | literally bro: | WXYZ.COM | ""Stop calling me cute"" | literally bro: | WXYZ.COM",277
POST00004755,"PikesPeak | was | gorgeous | BUT.... | BIGIFOOT | XING | Ihave | QUESTIONS | about the wildlife. | BIG FOOT | XING | DUETOSIGHTINGS | Ihave | INTHEAREAOFA | RERESEMBLING | OT""THISSIGN | HASBEENPOS | QUESTIONS | about the wildlife. | BIG FOOT | XING | DUE TO SIGHTINGS | INTHEAREAOFA | CREATURE RESEMBLING | ""BIG FOOT""THIS SIGN | HAS BEEN POSTED | FORYOUR SAFETY | Ihave | QUESTIONS | about the wildlife.",403
POST00004370,STYLPR | POV:you're skincare | obsessed | BUSE | STEP2TREAT | 1.FLOZ30ml | NAB | CHIN LIFT | SCULPTINGSHEETMASK | MASQUETISSUSCULPTANT | 1MASK/1MASQUE | 5G/0.41OZ,162
POST00004612,,0
POST00005524,christmas list | 2002ugmnanbibA | 29UiniMntUaiz2rlD | Cojon:Cugerunt | IIAH | IAUO | IAUO | woW1olo) | De(ox 2pambo0,116
POST00004027,In a world that is encouraging us to | monetise everything... | and to share our skills only in which | someonepays | to share knowledge & inspire | eachother | learning skills of lost arts we can pass on to | oursisters& children,230
POST00005365,,0
POST00005710,CONDENSED | ampbelli | FAMILY SIZE | Creamof | Chicken | SOUP,61
POST00004221,MADEBY | ONTIKTOKVOSWFIT | MADEBY | NTITOKVUISWFTT,50
POST00005753,,0
POST00005867,,0
POST00005361,Ipickupapieceofsectionof | hairandthencurlit | downwards | andthenIbrushit out,78
POST00004905,cute outfit idea | for you | cute outfit idea | for you | SHEINEZwear | EZweo | SHEINEZwearSquareNeck... | ★★★★食(100+) | SHEINEZwearSolidZipUp | ★★★★女(1000+) | $4.49100+ sold | $6.89 400+ sold | Estimated | SHEINPETITE | ★★★★食(1000+) | s12.89 500+ sold | Estimated | SHEINEZwear | EZweo | SHEINEZwearSquareNeck... | ★★★★★（100+) | SHEINEZwearSolidZipUp | ★★★★★(1000+) | $4.49100+ sold | $6.89400+ sold | Estimated | SHEINPETITE | ★★★★食(1000+) | s12.89 500+ sold | Estimated,472
POST00004524,12 years ago | Save $s by using used | & savaged materials | COUNT | Bought our first | 3.16 acres for $5000,108
POST00004237,,0
POST00005593,"LOUISVUITTON | CHANE | TEC | Pealistic | hrisumas list | #YESIHAVEAI | VERSACE | IOBAROQUEBATHROBE | $550 | Sponsored | /isittheWorthofbestStore | 4.6★★★★7,637 | NorthofbestHotfixRhinestoneSetter,HotFixApplicatorTool | BedazzlerKit withrhinestones,Kit,HotFixed WandforClothes | Clothing Fabric Crafts,4080Pcs,AB Crystal,Clear, 3 Gems Sizes,Tips | Amazon's Choice | OverallPick | 3K+bought in past month | Delivery | Pickup | shopblavic.com | Minutes | Hours | Seconds | BUY1GET150%OFF | ALLOWTWOWEEKSTO SHIP | BLAVIC | BALACLAVA&SKIMASKS | ★★★ ★ ★ 4.9 (201 reviews) | $59.99 | $34.99 | LowStock,OrderNow",603
POST00004448,pov:ur pants are too | baggy | DONTEIENAKOPUTTINGMEITHEMICR,59
POST00004366,Om6915 | m697m | m6970,22
POST00005964,"Yes, you can shower | with our earbuds | IGHTER | FWEREVEBLOOD | Use these instead | Yes, they sound great | Yes, you should | get them today",141
POST00004162,,0
POST00005512,"creepy weird girl | cheap gift | guides | venSorrowsChaplet | more | f PerreerContrition | Ihavey | ee,becaus | Thoun | will | nevesin | View | Save",148
POST00005448,,0
POST00004767,Me up at 2am laughing | at TikTok's knowing damn | well I gotta get up for | work at 6am | Me up at 2am laughing | at TikTok's knowing damn | well I gotta get up for | work at 6am | Me up at 2am laughing | at TikTok's knowing damn | well I gotta get up for | work at 6am | Me up at 2am laughing | at TikTok's knowing damn | well I gotta get up for | work at 6am,361
POST00005350,,0
POST00005793,"Paid Partnership | Apartments.com""",34
POST00005076,"confia, lo conseguiremos | confia, lo conseguiremos | confia,lo conseguiremos | confia,lo conseguiremos",103
POST00005586,TARKSWIFTS,10
POST00005371,,0
POST00005869,LETS GO | GROCERY | SHOPPING | HECKOUTPROMISE,45
POST00004913,XOTO- | XOTO-3R | PUREBeauty | COLLAGEN | VOA | KHM | XOTO-7 | XOTO-3 | XOTO-3R | PUREBeauty | COLLAGEN | COLAGENDRINKS | ITDOESNTJUSTBRINGYOUGLOWTO | YOURSKINBUTITALSO HELPSBOOST | SRUTKEVGA | YOURIMMUNITY! | XOTO-3 | XOTO-3R | PUREBeauty | COLLAGEN | 608E869 | 100.000mt | REPAIRDRINK WITH PROBIOTICS | GINSENG CERAMIDE | -HYALURONIC ACID | -5000MG | -100ML | -MADEIN JAPAN | PUREBeauty | COLLAGEN,399
POST00005657,Fried Donuts | Fried Donuts | Fried Donuts | Fried Donuts,57
POST00004338,IBrcman | MAMA'SBOY | BONES.TV | BONES.TV,41
POST00005296,,0
POST00004311,Facts About The World | Fact 1 | Facts About The World | Researchers wishing to study Madame | Curie' | Fact 4 | Facts About The World | There are more lifeforms living on your | skin than there are people on the | planet | Fact 7 | Facts About The World | Leonardo da Vinci could write with one | hand and draw with the other at the | sametime. | Fact10,354
POST00004334,"Reply to Ash's comment | sheromanticizes | abuse | COLLEEN | COLLEEN | COLLEEN | HOOVER | HOOVER | HOOVE | THORSE | ITENDSWITNOS | ITENOSWITNUS | IFEROSMITNDE | UELY | MAYBE | CONFES | NOW | LGVE | COLLEEN | COLLEEN | UOOVER | COLLEEN | HOOVER | HOOVE | ITENDS | WITH | US | COLLEEN | COLLEE | TS | OQVER | HOOV | S FEEEIOESTSELLIDSAUTRO | RS | that is so over the top in | romanticizingabuse, | STARTS | WITHUS | COLLEEN | COLLEE | COLLEEN | HOOVER | HOOV | HOOVER | PTECE YSATIIRESBESTSELE | SPOILERS | Tiernan de Haas doesn't careabout anything anymore.The only | childofafilmproducerand his starlet wife,she's grownupwith | wealthand privilegebutnot loveorguidance.Shippedoffto boarding | schoolsfromanearlyage,itwasstill impossibletoescapethe | loneliness and carveout a lifeof herown.The shadowof herparents | famefollowedhereverywhere. | Andwhentheysuddenlypassaway,sheknowssheshouldbe | devastated.Buthasanythingreallychanged? | She'salwaysbeenalone,hasn'tshe? | JakeVanderBerg,herfather'sstepbrotherandheronlyliving relative. | assumesguardianshipofTiernanwhois still twomonthsshyof | eighteen.Senttolivewithhimandhistwo sons,NoahandKaleb,in | themountains of Colorado,Tiernan soon learns that these men now | have a say inwhatshe chooses tocareandnot careabout anymore. | Asthethreeof themtakeherundertheirwing,teachhertowork and | surviveintheremotewoods faraway fromtherestof | world,sheslowlyfindsherplaceamongthem. | And as a part of them. | realizesthat linesblurandrulesbecome | reakwhennooneelseiswatching. | One of them has her. | eotheronewantsher. | BUTHE... | OINGTO KEEP HER | SPOILERS | andthenbytheend of the | book, | credence | RTHDAYGIRLIDRECZYCIELA | LOPE | GLAS | whenIthink itromanticizes | abuseinthemostdisgusting | way?",1752
POST00005843,How to bring a baby to | theairport | UISAN | GCDIE | NSAN | DIER | C5,70
POST00005251,Triggers I love but HATE | doing | Triggers I love but HATE | doing | Triggers I love but HATE | doing | Triggers I love but HATE | doing,137
POST00005288,"What I'm putting in my | husbands Christmas | stocking | Squeezelt | COMBTOOI | PRIVACY | OFFICE | BEARD KIT | GENTLEMAN | TECHKIT | EARBUD | CLEANINGKIT | KEYCHAIN | KIY | GENTLEMAN'S | BEARDKIT | 3 PIECE SET | KIKKERLAND | BeardCie | 10ml | INCLUDES: 11OML BEARD OIL, | 1PEAR WOOD COMB, | 1 STAINLESS STEEL SCISSOR | MINIKNIFE | KEYCHAIN | KIKKERLAND | Cutting-edge accessory,Brass yourself! | FR PORTE-CLESMINICOUTEAU | Redim nd | REAL SALT | BEFTER",452
POST00004124,Which colordoyou use | onSaturday | Whichcolordoyouuse | onSaturday | 工大五 | Whichcolordovdu use | onSaturday | Whichcolordo you use | onSaturday,144
POST00004950,EASY LAST MINUTE HALLOWEEN COSTUMES,35
POST00005106,Huge Leaf Cleanup! | Huge Leaf Cleanup! | BACK | Huge Leaf Cleanup! | Before | Huge Leaf Cleanup! | After,105
POST00004374,8599,4
POST00005393,"Replytoave's comment | tampons | Day7 | of making | unhingedt+ | Xmas ornaments | I somehow wanted to | make | Die tiostimmng dcs dooitig | teigolchietundt wesarbcitot | cnptangonen Sinnestote ens | nen undyon ihmbewusstongde | nenvondomininundenAngewahrgeo | pyoopuepunuotyhipuiauprop | in nserem Allag werden | Das ist bel jedem Menschen | BoenetelligEsgbtcindte | aben,sind diese nichtgleie | ntauchlinksugig | reAugen gehoren zudenwichsuenestimmen Sie ihrdominantes | tBer-abernuretwadicHalftevon | aLinkshandleristmeistauch ein | ssep | lderMenschenRechtsaug | wirdalsbeimunterlegenenAuge. | mtragen um eine moglich | istfurallewichtig,die eineBrilleode | SieauchIhrdominantesAuge? | mutlich auch, welches Ihr dominantes Bein ist. | rscheinlichkeitkennenSieihredomj | what other unhinged | ornaments shouldI | make??",821
POST00004948,Cc tu amante te da un | regalo,30
POST00005118,HIGH PROTEIN | CREAMYGARLICCHEESYCHICKEN&POTATOES | Olive Oil | Cook high heat 5-6 mins | Lamona | SERVE&ENJOY! | 502 Calories per Serving | 53g Protein |38g Carbs |15g Fat | SAVETHISRECIPE!,190
POST00005728,pov you diy the mirror | of your dreams | eliel | RIANNE,56
POST00004062,ghoulatheart.com | GHOＵLＡTHEART.COM,35
POST00005333,CAY THONG NOEL TU | BiA CARTON | TU LAM CAY THONG NOEL | TU GIAY BIA CARTON | TU LAM CAY THONG NOEL | TU GIAY BIA CARTON | thuonghoaidiy | thuonghoaidiy | CAMIERY | ery,168
POST00004503,EXT | A week in my new | apartment | A week in my new | apartment | A week in my | apartmen | A week in my new | apartment,122
POST00004820,30,2
POST00005562,STOCKING | STUFFERS | FORMY BESTIES | PT 2 | CAL | CAUDALE | CAUDAD | CAUDALIE | CAUDALIE | CAUDALIE | CALDALE | 020313 | OUAI | K18 | K18 | K18 | K18 | molecutar repalr | hialroft | molecular repalr | hulle caplmaire | hatrou | dereparation | hulte capiltaire | moleculaire | de reparation | molecutaire | 10ml/ | 0.34flozlig | 10ml/ | 0.34flozliq | holte cmpiliaio | depaetio | mgtcouteirs | 10ml/ | 0.34flozlia | 10m | 0.34 | ESTEE | ESTEE | LAUDER | LAUDER | Advanced | Advanced | ESTEE | Night Repair | LAUDER | Night Repair | Advanced | Com | Night Repair | Com | UQ:,573
POST00004435,my nails are | RED | my nails are | WHITE | my nails are | BLACK | my nails are | PINK,86
POST00004730,4 tips in clothing that | make you instantly more | elegant,59
POST00005740,,0
POST00004297,THE,3
POST00004515,Replyto Ezzibear's comment | 11 please | Things to but on | gourChristmas | listas aneleven | year oldgirl | Replyto Ezzibear's comment | 11 please | beads | Replyto Ezzibear's comment | 11 please | boos | beads | Hair | and elips | Replyto Ezzibear'scomment | 11 please | What dse shonildi | do nert,300
POST00004531,idon'tthink people | understand how hard | healthcaretrulyistowork in. | wecometo work seeing | death&areexpectedto | keep going on about our day | like nothing happened. | idon'tthinkpeople | understand howhard | healthcaretrulyistowork in. | wecometo work seeing | death&areexpectedto | keep going on about our day | likenothinghappened. | idon'tthinkpeople | understand howhard | healthcaretrulyistowork in. | wecometo work seeing | death&areexpectedto | keep going on about our day | likenothing happened. | idon'tthinkpeople | understand how hard | healthcaretrulyistowork in. | wecometo work seeing | death&areexpectedto | keep going on about our day | like nothing happened.,681
POST00004577,,0
POST00005671,so if you want to reduce | that urgency and not go | to the bathroom as often | have less urgency and less | leaking,116
POST00004578,99480 | EST. | 1890 | OREGON | EST | DREGON | SIZEREFERENCE: | IGOT A MEDIUM | (Size Down For More Compression) | SEIS | ESt. | IREGO | EST. | 1890 | OREGON,156
POST00004734,Hearty Fall Stew | ina Pumpkin | Hearty Fall Stew | in a Pumpkin | Hearty Fall Stew | in a Pumpkin | Hearty Fall Stew | in a Pumpkin,132
POST00005263,"Black | Friday | FALLOUTFITS | PLAID JACKET | Black | Friday | Fall Outfits | 6and Ihave 140 and any | pressyou can choosethe | color | Black | Friday | USASIZECHART | 4'7""-5'5""4 | 92-130lbs | 5'-5'8"" | 125-155lbs | 5'4""-5'11 8/10 150-175lbs | XL | 5'6""-6""1 | 2XL 5'7""-6'2"" | 151bs | 3XL 6'2""- | 16 | 24s | Winter Outfit | 8to10goforlarge | Black | Friday | Winter Outfits",372
POST00005139,,0
POST00005382,,0
POST00004697,Taylor Swift dancing | to Shakira at the VMAs | is a whole mood | Taylor Swift dancing | to Shakira at the VMAs | is a whole mood | Taylor Swift dancing | to Shakira at the VMAs | is a whole mood | Taylor Swift dancing | to Shakira at the VMAs | is a whole mood,261
POST00005814,my | GOTH/ALT | cold weather | wardrobe essentials | Sweaters | Wide pants (so I can layer | underneath) | Boots,112
POST00004194,,0
POST00005495,MY | Maximalist | Chnistmas | KITCHEN | justadoreturning | ornaments intodecor | I change it with every | holiday,113
POST00005486,When you go on a late night | Target run and the store is | practically empty | Cuando vas a Target tarde en la | noche y no hay nadie | When you go on a late night | Target run and the store is | practically empty | Cuando vas a Target tarde en la | noche y no hay nadie | Best feeling ever,291
POST00005160,Working | enjoy your smile | Scanning mandibula | enjo | @ardentdentalclinic k | KARIESDETECTOR,95
POST00005181,THEMANCCOM | ALR,16
POST00004867,opening | 704 pound | pumpkin,29
POST00004276,,0
POST00004639,THERE'S NO TIKTOKER | WHO CAN DO THIS | CHALLENGE,49
POST00005482,hrosabtSales Hub | IT'SPRIME TIME!!! | SobtSales | Di-COWBOYS | OWBOTS | PRIN,77
POST00004167,3 costumes i better | see this year | 3 costumes i better | see this year | pt. 30 | Carrie | Bradshaw | Holly,110
POST00004829,POWER,5
POST00004006,UNLoCKED Her Spine with DEEP | Chiropractic Cracks! | UNLoCKED Her Spine with DEEP | chiropractic Cracks! | UNLoCKED Her Spine with DEEP | chiropractic Cracks! | UNLoCKED Her Spine with DEEP | Chiropractic Cracks!,213
POST00005525,"The worst fortnite seasons | pt 10 | MIK | UNDER | GROUND | EverythingNewInFortnite | icit | Ch: | Chapter 5 season 1 | Imag | Share | SEASON2 | Dexerto | Sporta | FortniteChapter2Season... | MIKE | son1 | FORTNITE | SEASON2 | CHAPTER | Chapter 2 season 2 | FortniteChapter2-Season2 | Visit > | patch notes'I London Evening .. | Imagesm | opyright.Learnmore | Share | FORTNITE | BATTLE PAS | CNAPTERE-EASONT | GETITNOW | IKE | ndard | oter2Season... | Fortnite'Season 9: Battle Pass | Visit > | Details, New Skins, and Map.. | Image | Chapter 1 season 9 | FORTNITE | sbook | Battle Royale Fa... | MIKI | on9",607
POST00005153,"That woman right there, | she is the type of person | that you will not find | twice, | no, she's one of a kind.",112
POST00005257,Love | Love? | May sasabihin | sana ako sayo | Ano yun love? | Sa tingin ko hanggang | ditonalangtayo. | Love blocked you* | HOFE,129
POST00005627,,0
POST00005655,field trips>>> | Teld | field trips>>> | field trips>>>,55
POST00004771,DIY ORNAMENTS | ONABUTET,24
POST00004362,"ReplytoDAMo's comment | omg next part | Replyto DAMo's comment | omg next part | Eddie, Eddie.The kids called to say | my wife is looking for a book she lost | Replyto DAMo's comment | omg nextpart | That'snotwhatI said. | - Oh, yes, you did. | ReplytoDAMo's comment | omg next part | Blame | puter | OK, let me get this straight.",330
POST00004842,Viral Crockpot Recipe!! | Must try!,35
POST00004265,i0s 17 | i0s 16 | 28 | Save Your Tears | Save Your Tears | The Weeknd | The Weeknd | 0:10 | $20 | 1:10 | i0s 17 | i0s 16 | 3:26 | Save Your Tears | Save Your Tears | The Weeknd | 0:10 | -3/26 | 112 | iOs 17 | i0s16 | 3:26 | Save Your Tears | Save Your Tears | The Weeknd | The Weeknd | 1:14 | i0s 17 | i0s 16 | 3-20 | 3-26 | Save Your Tears | Save Your Tears | Lasshess | 320,375
POST00004776,"friendly reminder,it's | officially theseasonto | weatherproof youruggs | UGG | UGG",83
POST00004417,@NALASCUSTOM | SNALASCUSTOM | NALASCUSTOM,41
POST00004301,"Adeveloper has slowly | been taking over this | West Philly block. | Some residents are paying the price | Butin the early2000s, | 45th Street started to change. | becausethecentury-oldhomes | wereconstructedtostandtogether. | And you knew that something... it had to be | from like what was going on on the street.",315
